鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
中正區,建物,臺北市中正區南海路1~30號,0.0,住,,,1051229,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830809,140.07,3,2,2,有,無,無,42000,300,,0.0,0,,RPUNMLQJJHMFFAA77CC
文山區,建物,臺北市文山區秀明路二段151~180號,0.0,住,,,1051221,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960329,230.11999999999998,4,2,3,有,有,有,52000,226,坡道平面,37.3,0,,RPROMLQJJHMFFAA57CC
南港區,建物,臺北市南港區忠孝東路七段511~540號,46.28,其他,,,1051209,土地0建物1車位0,二層,10,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040409,226.45,3,2,2,有,無,無,50000,221,,0.0,0,,RPUPMLQJJHMFFDA28CC
中山區,建物,臺北市中山區松江路140巷1~30號,0.0,住,,,1051228,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781215,87.5,2,1,1,有,無,有,35227,403,,0.0,0,,RPRNMLQJJHMFFCA67CC
內湖區,建物,臺北市內湖區康寧路三段181~210號,0.0,商,,,1060105,土地0建物1車位0,一層,2,店面(店鋪),商業用,鋼筋混凝土造,0941123,101.25,0,0,0,無,無,無,120000,1185,,0.0,0,,RPOOMLQJJHMFFCA47CC
內湖區,建物,臺北市內湖區堤頂大道二段一百八十一樓51~30號,0.0,工,,,1051222,土地0建物1車位0,五層,12,廠辦,工業用,見使用執照,0910917,720.03,0,0,0,無,有,無,250000,347,,0.0,0,內含3個坡平車位。,RPROMLQJJHMFFCA77CC
中山區,建物,臺北市中山區中山北路二段61~90號,0.0,商,,,1051221,土地0建物1車位0,五層,11,辦公商業大樓,商業用,見使用執照,0910827,510.78,0,0,0,無,有,無,250000,489,,0.0,0,1)租金含稅,RPVOMLQJJHMFFCA18CC
內湖區,房地(土地+建物),臺北市內湖區瑞光路241~270號,551.27,工,,,1051219,土地1建物1車位0,八層,12,廠辦,見其他登記事項,見其他登記事項,1050520,551.27,0,0,0,無,有,無,241000,437,,0.0,0,,RPSPMLQJJHMFFCA97CC
內湖區,房地(土地+建物),臺北市內湖區新湖二路151~180號,274.15,工,,,1060103,土地1建物1車位0,四層,6,廠辦,工業用,鋼筋混凝土造,0910411,274.15,0,0,0,無,有,無,75000,274,,0.0,0,,RPUPMLQJJHMFFCA18CC
南港區,建物,臺北市南港區向陽路120巷1~30號,0.0,住,,,1051228,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,,92.51,3,2,1,有,無,有,28000,303,,0.0,0,,RPQNMLRJJHMFFDA77CC
文山區,房地(土地+建物),臺北市文山區景興路181~210號,3.64,商,,,1060103,土地1建物1車位0,一層,24,住宅大樓(11層含以上有電梯),商業用,見使用執照,0850104,43.05,1,1,1,有,有,有,13000,302,,0.0,0,,RPPNMLRJJHMFFAA37CC
大安區,建物,臺北市大安區樂業街79巷31~60號,0.0,住,,,1060102,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0541227,65.52,2,1,1,有,無,無,16000,244,,0.0,0,,RPPNMLRJJHMFFFA87CC
大安區,房地(土地+建物),臺北市大安區忠孝東路四段216巷61~90號,17.43,住,,,1060107,土地2建物1車位0,一層,22,住宅大樓(11層含以上有電梯),商業用,見使用執照,0761228,114.92,0,0,0,無,無,有,160000,1392,,0.0,0,,RPQNMLRJJHMFFFA97CC
松山區,建物,臺北市松山區基隆路一段1~30號,0.0,商,,,1060107,土地0建物1車位1,十五層,18,辦公商業大樓,商業用,鋼筋混凝土造,0840126,244.95000000000002,0,0,0,無,有,無,60000,245,升降平面,33.48,0,,RPTNMLSJJHMFFDA18CC
信義區,建物,臺北市信義區信義路五段150巷14弄1~30號,97.22,住,,,1051213,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680609,97.22,3,2,2,有,無,有,20000,206,,0.0,0,,RPPNMLTJJHMFFDA87CC
信義區,建物,臺北市信義區忠孝東路四段553巷22弄1~30號,53.83,住,,,1051230,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,53.83,3,2,2,有,無,有,25000,464,,0.0,0,,RPQNMLTJJHMFFDA97CC
松山區,建物,臺北市松山區南京東路四段52巷1~30號,131.4,住,,,1051227,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960209,131.4,1,2,2,有,有,有,60000,457,,0.0,0,,RPSNMLTJJHMFFDA18CC
信義區,建物,臺北市信義區松勤街1~30號,49.13,其他,,,1051219,土地0建物1車位0,十四層,19,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0961225,49.129999999999995,1,1,1,有,有,有,39000,794,,0.0,0,,RPTNMLTJJHMFFDA28CC
松山區,建物,臺北市松山區南京東路四段133巷8弄1~30號,0.0,住,,,1051214,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,,107.73,3,2,2,有,無,有,38000,353,,0.0,0,,RPXNMLTJJHMFFDA68CC
信義區,建物,臺北市信義區松山路465巷2弄1~30號,0.0,住,,,1051222,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,63.74,2,1,1,有,無,有,26000,408,,0.0,0,,RPOOMLTJJHMFFDA87CC
松山區,建物,臺北市松山區民生東路三段113巷7弄1~30號,0.0,住,,,1051215,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680306,33.11,5,5,5,有,有,有,17000,513,,0.0,0,,RPPOMLTJJHMFFDA97CC
中山區,建物,臺北市中山區松江路184巷31~60號,0.0,住,,,1051203,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700619,83.2,2,2,1,有,無,有,23000,276,,0.0,0,,RPXNMLTJJHMFFCA58CC
內湖區,建物,臺北市內湖區石潭路61~90號,0.0,其他,,,1051216,土地0建物1車位2,十二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001111,302.71000000000004,5,2,3,有,有,無,67000,221,坡道平面,48.66,0,,RPOOMLTJJHMFFCA77CC
中山區,建物,臺北市中山區新生北路二段76巷1~30號,0.0,商,,,1051225,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,,81.83,2,2,2,有,無,無,24000,293,,0.0,0,,RPPOMLTJJHMFFCA87CC
中山區,建物,臺北市中山區中山北路一段105巷1~30號,0.0,商,,,1051217,土地0建物0車位0,二層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0650310,34.25,5,5,5,有,有,有,16000,467,,0.0,0,,RPQOMLTJJHMFFCA97CC
中山區,建物,臺北市中山區五常街53巷1~30號,71.4,住,,,1051231,土地0建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0680605,71.4,0,0,0,無,無,有,39000,546,,0.0,0,,RPROMLTJJHMFFCA08CC
中山區,建物,臺北市中山區長春路1~30號,0.0,商,,,1051216,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990212,46.34,1,1,1,有,有,有,30000,647,,0.0,0,,RPSOMLTJJHMFFCA18CC
中山區,建物,臺北市中山區中山北路二段115巷1~30號,0.0,商,,,1051216,土地0建物1車位0,五層,17,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0791019,93.54,2,2,1,有,有,有,36000,385,,0.0,0,,RPTOMLTJJHMFFCA28CC
內湖區,建物,臺北市內湖區成功路二段301~330號,0.0,商,,,1051217,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981030,106.05000000000001,2,1,1,有,有,有,26000,245,升降機械,28.15,0,,RPWOMLTJJHMFFCA58CC
中山區,房地(土地+建物),臺北市中山區八德路二段211~240號,24.2,住,,,1051228,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610720,102.8,0,0,0,無,無,無,26000,253,,0.0,0,,RPOPMLTJJHMFFCA87CC
內湖區,建物,臺北市內湖區行善路361~390號,0.0,其他,,,1051216,土地0建物2車位1,二層,12,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1021017,429.52,0,0,0,無,有,無,80000,186,坡道平面,21.4,0,,RPRPMLTJJHMFFCA18CC
中山區,建物,臺北市中山區民權東路二段135巷30弄1~30號,0.0,住,,,1051218,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700316,102.94,3,2,2,有,無,無,45000,437,,0.0,0,,RPTPMLTJJHMFFCA38CC
中山區,建物,臺北市中山區德惠街151~180號,0.0,商,,,1051223,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0760916,142.06,0,0,0,無,無,無,66000,465,,0.0,0,,RPUPMLTJJHMFFCA48CC
大安區,建物,臺北市大安區信義路四段265巷5弄1~30號,0.0,住,,,1060106,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0710727,101.53,0,0,0,無,無,無,68000,670,,0.0,0,,RPPNMLTJJHMFFFA08CC
大安區,建物,臺北市大安區金華街121~150號,108.6,住,,,1051218,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.6,3,2,2,有,有,有,48000,442,,0.0,0,,RPRNMLTJJHMFFFA28CC
大安區,建物,臺北市大安區瑞安街208巷78弄1~30號,0.0,商,,,1051226,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001020,107.16,2,2,2,有,無,有,45500,425,,0.0,0,,RPSNMLTJJHMFFFA38CC
大安區,建物,臺北市大安區復興南路一段61~90號,0.0,商,,,1051214,土地0建物1車位0,一層,16,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0701230,173.9,0,0,0,無,有,無,340740,1959,,0.0,0,,RPUNMLTJJHMFFFA58CC
大安區,建物,臺北市大安區復興南路一段61~90號,0.0,商,,,1051214,土地0建物1車位0,二層,16,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0701230,170.81,2,1,1,有,有,無,56760,332,,0.0,0,,RPVNMLTJJHMFFFA68CC
大安區,建物,臺北市大安區忠孝東路三段1~30號,0.0,商,,,1060105,土地0建物1車位2,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0960515,270.62,3,2,3,有,有,有,95000,351,升降機械,29.8,0,,RPWNMLTJJHMFFFA78CC
大安區,建物,臺北市大安區羅斯福路二段61~90號,0.0,商,,,1051231,土地0建物1車位0,十二層,12,辦公商業大樓,住家用,鋼筋混凝土造,0780930,47.419999999999995,0,0,0,無,有,有,22000,464,,0.0,0,,RPXNMLTJJHMFFFA88CC
中正區,建物,臺北市中正區水源路91~120號,99.85,商,,,1051222,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960302,99.85,3,2,2,有,有,有,39000,391,,0.0,0,,RPRNMLTJJHMFFAA77CC
文山區,建物,臺北市文山區羅斯福路六段276巷1~30號,0.0,住,,,1060101,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,70.64,3,2,1,有,無,有,22000,311,,0.0,0,,RPVNMLTJJHMFFAA18CC
士林區,建物,臺北市士林區劍潭路61~90號,0.0,住,,,1051222,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960122,87.14,3,1,2,有,有,有,68000,780,,0.0,0,,RPXNMLTJJHMFFEA78CC
大同區,建物,臺北市大同區南京西路31~60號,0.0,商,,,1051216,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0941208,65.78999999999999,2,1,1,有,有,無,31000,471,,0.0,0,,RPQOMLTJJHMFFBA87CC
中正區,建物,臺北市中正區臨沂街6巷1~30號,0.0,住,,,1051227,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,98.95,2,1,1,有,無,無,47000,475,,0.0,0,,RPTOMLTJJHMFFBA18CC
大同區,建物,臺北市大同區環河北路一段121~150號,0.0,其他,,,1051220,土地0建物2車位0,一層,7,套房(1房1廳1衛),住商用,鋼筋混凝土造,0670622,116.61,1,1,1,有,有,無,25000,214,,0.0,0,,RPPOMLKKJHMFFBA96CC
大同區,建物,臺北市大同區華陰街61~90號,0.0,商,,,1060101,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020118,85.6,2,2,1,有,有,有,50000,584,,0.0,0,,RPTOMLKKJHMFFBA37CC
大同區,建物,臺北市大同區長安西路121~150號,0.0,商,,,1051229,土地0建物1車位0,七層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0951014,213.51999999999998,0,0,1,有,有,無,80000,375,,0.0,0,,RPVOMLKKJHMFFBA57CC
士林區,建物,臺北市士林區後街21巷31~60號,0.0,住,,,1051219,土地0建物1車位0,全,2,透天厝,住家用,磚造,0490916,58.7,2,1,2,有,無,無,20000,341,,0.0,0,,RPSOMLKKJHMFFEA57CC
北投區,建物,臺北市北投區文林北路301~330號,0.0,住,,,1051210,土地0建物1車位1,十一層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040213,205.58999999999997,3,2,2,有,有,有,60000,292,坡道平面,36.19,0,,RPTOMLKKJHMFFEA67CC
士林區,建物,臺北市士林區文林路121~150號,0.0,商,,,1051208,土地0建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土造,0660214,78.65,0,0,0,無,無,無,150000,1907,,0.0,0,,RPRPMLKKJHMFFEA57CC
士林區,建物,臺北市士林區忠誠路二段181~210號,0.0,住,,,1051230,土地0建物1車位1,十九層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0841103,241.86,3,2,2,有,有,有,120000,496,坡道平面,48.5,8800,,RPUPMLKKJHMFFEA87CC
中正區,建物,臺北市中正區寧波西街31~60號,0.0,商,,,1051223,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860610,113.39,2,2,1,有,有,有,45000,397,,0.0,0,租金含管理費,RPRNMLKKJHMFFAA96CC
中正區,建物,臺北市中正區羅斯福路二段181~210號,0.0,商,,,1051219,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0770112,91.0,3,2,2,有,有,無,35000,385,,0.0,0,,RPXNMLKKJHMFFAA57CC
內湖區,房地(土地+建物)+車位,臺北市內湖區陽光街321巷1~30號,1707.89,工,,,1060106,土地1建物1車位3,八層,10,廠辦,見其他登記事項,鋼筋混凝土造,0990720,225.87,0,0,0,無,有,無,122600,543,坡道平面,99.0,0,,RPXOMLKKJHMFFCA97DC
士林區,房地(土地+建物),臺北市士林區永平街25巷1~30號,34.64,住,,,1060103,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670811,114.3,3,2,2,有,無,無,23000,201,,0.0,0,,RPTNMLKKJHMFFEA67DC
大安區,建物,臺北市大安區杭州南路二段61巷1~30號,125.09,住,,,1051226,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040427,125.09,2,1,1,有,有,有,55000,440,,0.0,0,,RPQNMLKKJHMFFFA37CC
大安區,建物,臺北市大安區大安路二段61~90號,57.89,住,,,1051231,土地0建物1車位0,八層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0981113,57.89,1,1,1,有,有,有,28000,484,,0.0,0,,RPRNMLKKJHMFFFA47CC
大安區,建物,臺北市大安區光復南路240巷1~30號,0.0,商,,,1060101,土地0建物1車位0,一層,6,店面(店鋪),住家用,鋼筋混凝土造,,138.07,0,0,0,無,無,無,340000,2463,,0.0,0,,RPUNMLKKJHMFFFA77CC
大安區,建物,臺北市大安區安東街31~60號,0.0,住,,,1051224,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850910,39.65,1,1,1,有,有,有,18000,454,,0.0,0,,RPOOMLKKJHMFFFA27CC
內湖區,建物,臺北市內湖區內湖路二段241~270號,0.0,商,,,1060108,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050601,102.62,2,2,1,有,有,有,30000,292,,0.0,0,,RPPNMLKKJHMFFCA96CC
中山區,建物,臺北市中山區中山北路二段151~180號,0.0,商,,,1051224,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0951129,58.28,1,2,1,有,有,有,30000,515,,0.0,0,租金包含網路及第四台費用,RPXNMLKKJHMFFCA77CC
中山區,建物,臺北市中山區樂群二路181~210號,0.0,商,,,1051214,土地0建物1車位2,七層,11,辦公商業大樓,見其他登記事項,見其他登記事項,1040310,339.97,0,0,0,無,有,無,136000,400,坡道平面,81.66,0,,RPOOMLKKJHMFFCA96CC
中山區,建物,臺北市中山區農安街1~30號,0.0,商,,,1051216,土地0建物1車位0,三層,14,套房(1房1廳1衛),商業用,鋼筋混凝土造,0980622,44.760000000000005,1,1,1,有,有,有,23000,514,,0.0,0,,RPSOMLKKJHMFFCA37CC
中山區,建物,臺北市中山區樂群二路241~270號,0.0,其他,,,1060101,土地0建物2車位0,五層,10,辦公商業大樓,見其他登記事項,見其他登記事項,1041027,462.66,0,0,0,無,有,無,226222,489,,0.0,0,,RPTOMLKKJHMFFCA47CC
中山區,建物,臺北市中山區松江路164巷61~90號,0.0,商,,,1051220,土地0建物1車位0,六層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040312,45.58,1,1,1,有,有,有,33500,735,,0.0,0,,RPWOMLKKJHMFFCA77CC
中山區,建物,臺北市中山區雙城街13巷1~30號,0.0,商,,,1060101,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010327,136.99,3,3,2,有,有,有,78860,576,,0.0,0,,RPTPMLKKJHMFFCA57CC
中山區,建物,臺北市中山區中山北路二段121~150號,0.0,商,,,1051223,土地0建物1車位0,五層,14,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0930319,217.74,4,1,0,有,有,有,138000,634,,0.0,0,,RPVPMLKKJHMFFCA77CC
南港區,房地(土地+建物),臺北市南港區東新街181~210號,0.0,住,,,1060109,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,,105.98,2,2,1,有,無,無,20000,189,,0.0,0,,RPPNMLKKJHMFFDA07CC
信義區,建物,臺北市信義區松勤街121~150號,0.0,住,,,1051231,土地0建物1車位1,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810602,120.11999999999999,3,2,2,有,有,有,65000,541,坡道平面,0.0,0,,RPTNMLKKJHMFFDA47CC
松山區,建物,臺北市松山區南京東路五段121~150號,0.0,商,,,1060109,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610915,111.32,0,0,0,無,無,無,25000,225,,0.0,0,,RPWNMLKKJHMFFDA77CC
信義區,建物,臺北市信義區永吉路30巷118弄1~30號,0.0,住,,,1051221,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651230,92.76,2,1,1,有,無,無,40000,431,,0.0,0,,RPUOMLKKJHMFFDA67CC
松山區,建物,臺北市松山區延壽街330巷7弄1~30號,0.0,商,,,1060105,土地0建物1車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0930507,322.84000000000003,0,0,0,無,有,無,98900,306,,0.0,0,,RPVOMLKKJHMFFDA77CC
信義區,建物,臺北市信義區永吉路1~30號,0.0,商,,,1051215,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961106,126.47999999999999,2,2,2,有,有,有,80000,633,,0.0,0,,RPWOMLKKJHMFFDA87CC
信義區,建物,臺北市信義區永吉路61~90號,0.0,商,,,1051215,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891026,158.68,3,2,2,有,有,有,51160,322,,0.0,0,,RPXOMLKKJHMFFDA97CC
信義區,建物,臺北市信義區信義路五段150巷1~30號,0.0,住,,,1051228,土地0建物1車位0,十一層,30,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0861024,153.72,4,2,2,有,有,有,52000,338,,0.0,0,,RPOPMLKKJHMFFDA17CC
信義區,建物,臺北市信義區永吉路30巷102弄1~30號,0.0,,,,1060101,土地0建物1車位0,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990908,73.97,2,2,2,有,有,無,50000,676,,0.0,0,,RPRNMLLKJHMFFDA37CC
信義區,建物,臺北市信義區忠孝東路五段481~510號,0.0,,,,1051216,土地0建物1車位2,八層,27,辦公商業大樓,商業用,鋼骨混凝土造,0820813,195.4,4,1,2,有,有,無,100000,512,坡道平面,0.0,0,,RPVNMLLKJHMFFDA77CC
信義區,建物,臺北市信義區信義路五段91~120號,0.0,其他,,,1051223,土地0建物2車位0,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980702,140.29000000000002,2,1,2,有,有,無,58500,417,,0.0,0,,RPTOMLLKJHMFFDA67CC
松山區,建物,臺北市松山區南京東路三段303巷14弄1~30號,0.0,住,,,1051228,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.92999999999998,3,2,2,有,無,有,40000,272,,0.0,0,,RPXOMLLKJHMFFDA08CC
松山區,建物,臺北市松山區敦化北路91~120號,0.0,其他,,,1051212,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740201,128.06,2,2,2,有,無,無,50000,390,,0.0,0,,RPPPMLLKJHMFFDA37CC
中山區,建物,臺北市中山區長春路258巷1~30號,0.0,住,,,1060101,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,0910816,56.12,2,1,1,有,有,有,35000,624,,0.0,0,,RPRNMLLKJHMFFCA27CC
中山區,建物,臺北市中山區林森北路301~330號,0.0,商,,,1060101,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0920213,82.32,1,2,1,有,有,有,36000,437,,0.0,0,,RPSNMLLKJHMFFCA37CC
中山區,建物,臺北市中山區松江路391~420號,0.0,住,,,1060109,土地0建物1車位2,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040713,350.07,3,2,3,有,有,有,114132,326,坡道平面,59.54,0,衛浴其中一套只有馬桶無淋浴設備,RPTNMLLKJHMFFCA47CC
中山區,建物,臺北市中山區林森北路331~360號,0.0,商,,,1060101,土地0建物1車位0,十六層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1021101,210.12,3,2,2,有,有,有,95000,452,,0.0,0,租金含管理費,RPUNMLLKJHMFFCA57CC
中山區,建物,臺北市中山區南京東路二段91~120號,0.0,其他,,,1060101,土地0建物1車位0,六層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990917,48.67,1,1,1,有,有,有,29000,596,,0.0,0,,RPVNMLLKJHMFFCA67CC
中山區,建物,臺北市中山區松江路221巷1~30號,0.0,住,,,1051230,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730716,141.98,3,2,2,有,無,有,47000,331,,0.0,0,,RPXNMLLKJHMFFCA87CC
內湖區,房地(土地+建物),臺北市內湖區民權東路六段121~150號,3.86,工,,,1051201,土地1建物1車位0,三層,12,辦公商業大樓,住家用,鋼筋混凝土造,0960621,37.49,0,0,0,無,有,無,16000,427,,0.0,0,,RPTOMLLKJHMFFCA57CC
中山區,建物,臺北市中山區樂群二路街121~150號,0.0,住,,,1051223,土地0建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890628,155.72,4,2,2,有,有,有,35000,225,坡道平面,0.0,0,,RPXOMLLKJHMFFCA97CC
中山區,建物,臺北市中山區新生北路三段31~60號,0.0,商,,,1051223,土地0建物1車位0,四層,10,套房(1房1廳1衛),商業用,鋼筋混凝土造,0830926,41.7,1,1,1,有,有,有,16500,396,,0.0,0,,RPPPMLLKJHMFFCA27CC
中山區,建物,臺北市中山區林森北路107巷61~90號,0.0,商,,,1060101,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010210,98.03,2,2,2,有,有,有,48000,490,,0.0,0,,RPQPMLLKJHMFFCA37CC
中山區,建物,臺北市中山區林森北路61~90號,0.0,商,,,1051214,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961106,220.32,3,2,2,有,有,有,57000,259,坡道平面,12.87,0,,RPXPMLLKJHMFFCA08CC
中山區,房地(土地+建物),臺北市中山區中山北路二段59巷1~30號,15.21,商,,,1051229,土地3建物1車位0,二層,6,華廈(10層含以下有電梯),,鋼筋混凝土造,,76.02,2,2,1,有,無,有,25000,329,,0.0,0,,RPRQMLLKJHMFFCA57CC
大安區,建物,臺北市大安區復興南路一段121~150號,0.0,商,,,1060107,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950424,42.589999999999996,1,1,1,有,有,有,26000,610,,0.0,0,續約,RPQNMLLKJHMFFFA47CC
大安區,建物,臺北市大安區信義路三段151~180號,0.0,商,,,1051202,土地0建物2車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970903,78.28999999999999,1,2,2,有,有,有,36000,460,,0.0,0,,RPUNMLLKJHMFFFA87CC
大安區,建物,臺北市大安區永康街75巷1~30號,0.0,住,,,1051229,土地0建物1車位0,一層,6,華廈(10層含以下有電梯),,鋼筋混凝土造,,242.83,4,2,2,有,無,有,80000,329,,0.0,0,租賃期間是5年又47天,RPWNMLLKJHMFFFA08CC
大安區,房地(土地+建物),臺北市大安區敦化南路二段200巷1~30號,0.0,住,,,1051228,土地1建物1車位0,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790502,115.43,3,2,2,有,有,有,36000,312,,0.0,0,,RPXNMLLKJHMFFFA18CC
大安區,建物,臺北市大安區忠孝東路四段331~360號,17.62,商,,,1051228,土地0建物1車位0,十二層,12,辦公商業大樓,商業用,鋼筋混凝土造,,187.93,0,0,0,無,有,無,83000,442,,0.0,0,,RPTOMLLKJHMFFFA87CC
大安區,建物,臺北市大安區大安路一段176巷1~30號,127.0,住,,,1060107,土地0建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,,91.3,0,0,0,無,無,無,59030,647,,0.0,0,,RPVOMLLKJHMFFFA08CC
北投區,建物,臺北市北投區泉源路35巷1~30號,0.0,其他,,,1060101,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670706,72.11,3,2,1,有,有,有,17000,236,,0.0,0,租金含稅,RPUNMLLKJHMFFEA87DC
士林區,建物,臺北市士林區天母西路1~30號,0.0,住,,,1060101,土地0建物1車位0,七層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0651106,193.52,4,2,2,有,有,有,70000,362,,0.0,0,租金內含管理費。,RPOOMLLKJHMFFEA27CC
